price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city
235000,1,1.5,1170,2,0,0,3,1070,100,2007,0,Seattle
288790,4,2,1350,3,0,0,3,1350,0,2008,0,Issaquah
229800,2,1.75,1110,2,0,0,3,1110,0,2014,0,Seattle
516500,1,1.25,1100,3,0,0,3,1100,0,2014,0,Seattle
1600000,3,4.25,2820,2,0,0,4,2460,360,1930,0,Seattle
234000,3,1,1040,1,0,0,3,1040,0,1983,2009,Duvall
230000,2,1.75,1910,2,0,0,3,1910,0,1980,0,Maple Valley
300000,4,1,1370,1,0,0,3,1370,0,1949,1998,Shoreline
470000,3,1.5,1500,1.5,0,0,4,1140,360,1927,0,Seattle
339900,3,1,1200,1,0,0,5,1200,0,1969,0,Newcastle
650000,2,1,1050,1,0,0,3,880,170,1904,0,Seattle
585000,5,2.5,2670,1.5,0,0,4,1620,1050,1920,0,Seattle
699900,4,2.5,2190,1,0,0,4,1430,760,1972,0,Bellevue
598000,4,2.5,3130,2,0,0,3,3130,0,1994,0,North Bend
475000,3,2.5,1700,1,0,0,3,1160,540,1998,2006,Seattle
314500,3,1.75,1700,1,0,0,3,1200,500,1978,0,Maple Valley
397000,3,3.5,1360,2,0,0,3,1240,120,2007,0,Seattle
345000,3,2,1610,1,0,0,4,1610,0,1986,0,Carnation
325000,5,2.75,2130,1,0,0,3,1300,830,1991,0,Seattle
265000,3,1,1800,1,0,0,5,1800,0,1957,0,Renton
402000,4,2.75,2950,1,0,0,4,2120,830,1974,0,Kent
835000,3,2.25,2120,2,0,0,4,2120,0,1964,0,Bellevue
780000,4,2.5,3500,2,0,0,3,3500,0,2005,0,Redmond
250000,3,2,1440,1,0,0,3,1440,0,1965,1993,Des Moines
1200000,4,2,2120,2,0,0,3,2120,0,1905,2010,Seattle
935000,2,2.5,1780,2,0,0,5,1780,0,1974,0,Bellevue
300000,2,1,960,1,0,0,3,960,0,1947,2012,Shoreline
419000,2,1.75,1510,1,0,0,3,1510,0,2006,0,Redmond
410000,1,1.5,1010,1,0,0,3,1010,0,1911,1948,Seattle
1165000,3,3,3790,2,0,0,3,2810,980,1989,0,Seattle
461000,3,1.75,3600,2,0,0,4,2400,1200,1948,0,Kirkland
385000,3,1.75,1300,1,0,0,3,1300,0,1968,1997,Kirkland
669500,4,2.25,2500,1.5,0,0,4,1520,980,1940,2001,Seattle
491950,3,2.25,2090,1,0,0,3,1440,650,1958,2004,Seattle
1230000,3,1.75,2200,1.5,0,1,3,2200,0,1948,2003,Bellevue
560000,3,2.25,2070,1.5,0,0,3,2070,0,1955,2013,Lake Forest Park
370000,3,1,1320,1,0,0,3,1320,0,1982,0,Shoreline
263400,4,2,1360,1,0,0,3,960,400,1960,2012,Auburn
100000,2,1,930,1,0,0,2,930,0,1942,0,Burien
289950,3,2.5,1760,1.5,0,0,5,1760,0,1937,0,Burien
263000,3,1.75,1410,2,0,0,3,1410,0,1985,0,Maple Valley
397500,4,2.5,2570,2,0,0,3,2570,0,1992,0,Maple Valley
245000,3,2.75,1300,1,0,0,3,860,440,1996,0,Kent
535000,3,1,1580,1,0,0,3,1180,400,1925,2002,Seattle
449000,4,2.5,2960,2,0,0,3,2960,0,2005,0,Maple Valley
490000,4,3,2330,2,0,0,3,1920,410,2003,0,Seattle
445800,4,2.25,2070,1,0,0,3,1470,600,1977,2004,Lake Forest Park
345000,2,1,970,1,0,0,4,970,0,1932,1958,Seattle
327500,3,2.25,2310,2,0,0,3,2310,0,1990,2009,Kent
436500,4,2.5,2290,2,0,0,4,2290,0,1988,0,Renton
550000,3,2.25,1720,1,0,0,4,1220,500,1967,0,Redmond
441000,2,1.5,1190,1,0,0,3,990,200,1919,2001,Seattle
406500,2,1,870,1,0,0,4,870,0,1947,1988,Seattle
243000,2,1.5,1068,2,0,0,3,1068,0,1990,2009,Kenmore
359500,4,2.75,2140,2,0,0,3,2140,0,1993,0,Auburn
760000,4,2.5,3300,2,0,0,3,3300,0,1984,0,Woodinville
1925000,5,4.25,4830,2.5,0,2,4,3710,1120,1914,1945,Seattle
408000,5,3.25,2820,1.5,0,0,3,2320,500,1906,2014,Seattle
480000,4,3,2440,2,0,0,3,1890,550,1981,2013,Kenmore
875000,4,1.5,1800,1.5,0,0,4,1800,0,1929,0,Seattle
308000,3,1,1010,1,0,0,4,1010,0,1954,1979,Seattle
880000,4,2.75,3220,1.5,0,0,4,2320,900,1931,0,Seattle
1730000,5,3.5,5000,2,0,3,3,3410,1590,2008,0,Mercer Island
170000,2,1,1200,2,0,0,2,1200,0,1976,0,Redmond
491500,3,2.25,1470,2,0,0,3,1470,0,1985,0,Issaquah
515000,3,2.5,2600,2,0,0,3,2600,0,2003,0,Kenmore
550000,4,1.5,2750,1,0,0,2,1500,1250,1958,0,Renton
255000,2,1,1320,1,0,0,3,940,380,1919,2001,Seattle
635000,3,2.5,3350,2,0,0,3,2550,800,2005,0,Kirkland
850000,3,2.5,2650,2,0,0,3,1830,820,1920,1979,Seattle
265000,2,2,1860,1,0,0,3,1260,600,1952,2008,Seattle
349810,3,1,960,1,0,0,4,960,0,1958,1972,Shoreline
972000,4,1.75,2010,1,0,2,5,1610,400,1937,0,Seattle
235000,2,1,900,1,0,0,1,900,0,1928,0,Snoqualmie
330000,4,2.5,2340,2,0,0,3,2340,0,1997,0,Kent
500000,4,3,3720,3,0,0,3,3720,0,1979,2014,Renton
570000,3,2,1890,1,0,0,3,1470,420,1949,2013,Bellevue
1309500,4,2.5,2680,1,1,4,3,1590,1090,1956,2001,Normandy Park
544000,3,2.5,1460,2,0,0,3,1180,280,2007,0,Seattle
439000,3,2.5,3180,1,0,0,3,1810,1370,2006,0,Renton
530000,4,2.25,1980,2,0,0,3,1980,0,1981,2013,Sammamish
427500,2,2,1090,3,0,0,3,1090,0,2008,0,Seattle
337000,4,2.5,2230,2,0,0,4,2230,0,2002,0,Covington
1095000,4,2.75,3330,2,0,0,4,3330,0,1995,0,Kirkland
435000,4,2,1880,1,0,0,3,970,910,1904,0,Seattle
765000,5,3,2870,1,0,0,3,1950,920,1964,2000,Seattle
492650,4,1.75,2120,1,0,0,3,1640,480,1967,2011,Shoreline
383962,4,2.5,2700,2,0,0,3,2700,0,2001,0,Tukwila
950000,4,2.5,3670,2.5,0,0,3,3670,0,2007,0,Issaquah
457000,3,2.5,1220,2,0,0,3,1010,210,2008,0,Seattle
1510000,5,3.25,4390,2,0,0,3,4390,0,2007,0,Mercer Island
882566,4,2.5,3560,3,0,0,3,3560,0,2014,0,Redmond
963000,4,3.25,3530,2,0,0,3,3530,0,2007,0,Kirkland
345000,4,2.5,2280,2,0,0,3,2280,0,2006,0,Maple Valley
2065000,4,3.75,4350,2,0,0,3,4350,0,2013,1923,Bellevue
800000,3,3.5,3830,2,0,0,3,3530,300,1993,0,Woodinville
314500,3,2,2050,1,0,0,3,2050,0,1993,0,Federal Way
530000,3,2.5,3660,2,0,2,4,3260,400,1989,0,Enumclaw
650000,4,2.5,3350,2,0,0,3,3350,0,2004,2003,Black Diamond
349500,3,2,1270,1,0,0,3,1270,0,1963,2008,Seattle
1198000,4,3.5,3400,2.5,0,0,3,2790,610,2008,0,Seattle
165050,3,1,1200,1,0,0,3,1200,0,1959,1989,Enumclaw
580000,3,2.5,2200,2,0,2,3,2200,0,1978,0,Bellevue
330000,3,2.5,1680,1,0,0,3,1080,600,1959,1989,Seattle
875000,5,3.5,3840,2,0,0,3,3840,0,2001,0,Sammamish
500000,2,1,950,1,0,2,3,850,100,1926,2003,Seattle
445000,4,2.5,2280,2,0,0,3,2280,0,1994,0,Kent
274900,4,2.5,1970,2,0,0,3,1970,0,1987,2000,Kent
219950,3,1.5,1620,1,0,0,4,1620,0,1967,0,Covington
691500,4,2.5,2600,2,0,0,3,2600,0,1962,2002,Seattle
459500,2,1,1250,1,0,0,3,850,400,1929,0,Seattle
955500,4,1.75,2130,1.5,0,0,3,2130,0,1914,1993,Seattle
328950,4,1.75,2550,1,0,0,5,1300,1250,1978,0,Kent
307000,3,1,1150,1.5,0,0,3,1150,0,1927,2011,North Bend
382500,3,1.75,1040,1,0,0,4,1040,0,1967,0,Issaquah
1150000,4,2.5,3340,2,0,0,3,3340,0,1996,0,Kirkland
1297000,6,2.75,2630,2,0,0,5,2510,120,1900,0,Seattle
478000,3,2.25,1640,2,0,0,3,1640,0,1994,0,Issaquah
260000,2,1,770,1,0,0,4,770,0,1948,0,Shoreline
850000,4,3.25,4350,1,0,0,3,2200,2150,2006,0,Issaquah
616000,4,1.75,1700,1,0,0,3,1700,0,1957,2000,Seattle
540000,3,1.75,2050,1,0,0,3,1400,650,1984,0,Sammamish
300000,3,2.25,1660,2,0,0,3,1660,0,2001,0,Duvall
507500,3,1.75,1990,1,0,0,3,1190,800,1977,2004,Redmond
3800000,5,5.5,7050,1,0,2,4,4320,2730,1978,2000,Clyde Hill
241000,3,2,1770,1,0,0,3,1770,0,1986,0,Auburn
485000,3,2.25,2440,2,0,0,3,2090,350,1991,0,Redmond
695000,3,2.5,2620,2,0,0,3,2620,0,1998,2006,Woodinville
548000,4,2.5,2440,2,0,0,3,2440,0,1994,0,Newcastle
345000,2,1,1080,1,0,0,3,1080,0,1955,2005,Seattle
280000,3,1,1090,1,0,0,4,1090,0,1962,0,Renton
450000,3,1.75,1400,1,0,0,3,1400,0,1963,2008,Kenmore
515000,3,2.5,2010,2,0,0,3,2010,0,1994,0,Kenmore
1014250,3,1,1640,1.5,0,0,5,1500,140,1920,0,Bellevue
739900,5,2.5,3290,2,0,0,3,3290,0,2004,2003,Sammamish
600000,2,2.5,2510,2,0,0,3,2510,0,1990,2009,Bothell
370000,2,1,860,1,0,0,3,860,0,1952,2008,Seattle
729032,4,2.5,2840,1,0,0,4,1780,1060,1977,0,Bellevue
510000,3,1.75,1750,2,0,0,3,1750,0,1934,1978,Black Diamond
425000,3,1.5,1300,1,0,0,3,1300,0,1964,2000,Redmond
1080000,3,2.75,3890,2,0,1,3,3260,630,1967,2010,Seattle
337000,3,2.25,1460,3,0,0,3,1460,0,2006,0,Seattle
563000,4,1,1410,1.5,0,0,5,1410,0,1911,1984,Seattle
1695000,4,2.75,3770,2,0,2,5,3070,700,1924,1956,Seattle
245000,3,2,1190,1.5,0,0,5,1190,0,1907,0,Seattle
590000,3,2,1410,1,0,0,4,910,500,1947,1988,Seattle
695000,3,2,2500,1.5,0,0,5,1680,820,1922,1956,Seattle
402500,2,1,800,1,0,0,5,800,0,1946,0,Seattle
435000,3,2.5,2530,2,0,0,3,2530,0,1993,0,Duvall
660000,3,2,2570,1,0,0,3,1970,600,1983,2009,Redmond
300000,3,2.75,2090,1,0,0,3,1340,750,1987,2000,Federal Way
600000,5,2.25,2980,1,0,0,3,1580,1400,1960,2012,Seattle
205000,3,1.75,1170,1,0,0,3,1170,0,1981,2013,Covington
357500,3,3.5,2080,2,0,0,3,2080,0,2004,2003,Maple Valley
1110000,5,3.25,3350,2,0,0,4,2510,840,1997,0,Seattle
332888,2,2.5,1050,2,0,0,3,950,100,2007,0,Seattle
174000,2,1,900,1,0,0,3,900,0,1979,2014,Pacific
515000,2,1,1050,1,0,0,5,1050,0,1907,0,Seattle
392000,5,2.25,3740,1.5,0,0,3,2240,1500,1958,2004,Des Moines
485000,4,1.75,1430,2,0,0,3,1430,0,1900,2005,Seattle
217500,3,1.75,1400,1,0,0,4,1400,0,1984,0,Federal Way
502000,3,2.25,1600,2,0,0,4,1600,0,1983,0,Woodinville
820000,3,2.25,2880,2,0,0,3,2880,0,1989,0,Bellevue
1640000,3,3.25,3140,2,0,3,4,2240,900,1913,0,Seattle
102500,2,1,820,1,0,0,3,820,0,1937,1999,Seattle
925000,5,5.5,5190,2,0,2,3,5190,0,2001,0,Snoqualmie
540000,4,2.5,2180,1,0,0,4,1180,1000,1968,0,Redmond
600000,2,1,910,1.5,0,0,3,910,0,1900,2005,Seattle
406000,4,1,1580,1.5,0,2,4,1580,0,1928,0,Seattle
620000,4,3,2130,1,0,0,5,1440,690,1948,1985,Seattle
1060000,4,2.5,4570,2,0,2,3,4570,0,1990,2009,Sammamish
401000,3,2,1240,1,0,0,3,1000,240,1984,0,Sammamish
725000,3,1.75,1860,2,0,2,4,1860,0,1959,0,Seattle
276000,1,0.75,370,1,0,0,5,370,0,1923,0,Seattle
500000,5,3.25,3130,2,0,0,3,2180,950,1975,0,Issaquah
375000,3,1.75,2530,1,0,0,4,1800,730,1977,0,Kent
2300000,4,4.75,3970,2,0,2,4,3390,580,1928,0,Seattle
260000,3,2.25,1920,1,0,0,4,1300,620,1961,2001,Kent
1565000,4,2.75,2970,1.5,0,1,4,2130,840,1918,1986,Bellevue
431000,4,2.5,2300,2,0,0,3,2300,0,2001,0,Renton
321000,4,2.5,1830,2,0,0,3,1830,0,2003,0,Maple Valley
433000,4,1.5,1550,1,0,0,4,1180,370,1963,0,Seattle
920000,4,3.5,4080,2,0,0,3,4080,0,2005,0,Redmond
482000,3,2.25,1710,2,0,0,3,1710,0,1989,0,Sammamish
712000,3,2.5,2375,2,0,0,3,2375,0,2002,0,Redmond
505000,4,2.75,2200,1,0,0,4,1100,1100,1962,0,Bellevue
2367000,3,2.25,3530,1,1,3,3,1840,1690,1930,1993,Mercer Island
452000,3,1.75,1110,1,0,0,4,1110,0,1966,0,Redmond
581000,4,1,1630,1.5,0,0,3,1630,0,1921,2000,Seattle
952500,4,1.5,2550,2,0,0,4,2550,0,1910,0,Seattle
808000,4,2.25,2500,2,0,0,4,2500,0,1987,0,Bellevue
476000,4,3,2890,1,0,0,3,1590,1300,1945,2013,Seattle
535000,4,1.75,1420,1.5,0,0,4,1420,0,1945,0,Seattle
1356925,4,3.5,4270,2,0,3,5,3170,1100,1937,0,Seattle
629800,3,2.5,2390,2,0,0,3,2220,170,2008,0,Issaquah
417838,4,2.5,2530,2,0,0,3,2530,0,2014,0,Maple Valley
399895,4,2.5,2701,2,0,0,3,2701,0,2014,0,Auburn
825000,4,2.75,3990,2,0,0,3,3990,0,2003,0,Redmond
300000,4,2.5,2303,2,0,0,3,2303,0,2006,0,Auburn
640000,2,2.25,1540,3,0,0,3,1540,0,2007,0,Seattle
460000,3,2.5,1450,2,0,0,3,940,510,2008,0,Seattle
525000,2,2.5,1160,2,0,0,3,1040,120,2012,1912,Seattle
499990,4,2.75,2910,2,0,0,3,2910,0,2013,1923,North Bend
1020000,4,3.5,3770,2,0,0,3,3770,0,2008,0,Kirkland
675000,5,2.25,2900,1,0,0,3,1450,1450,1985,0,Bellevue
512031,3,1.75,1540,1,0,2,3,770,770,1920,1979,Seattle
310000,2,1,700,1,0,0,4,700,0,1918,1974,Seattle
1075000,3,2.5,3280,1,0,0,3,1680,1600,1970,2014,Seattle
255000,4,2,2430,1,0,0,3,1430,1000,1960,2012,Seattle
435000,3,2.5,1900,2,0,0,3,1900,0,1993,0,Bothell
453000,3,2,1660,1,0,0,3,1260,400,1983,2009,Kirkland
260000,4,2,1620,2,0,0,4,1620,0,1975,0,Kent
659000,4,2,2090,1,0,0,4,2090,0,1951,1999,Mercer Island
223000,3,2,1110,1,0,0,4,1110,0,1991,0,Kent
851000,5,3.25,3760,2,0,0,3,2550,1210,1984,0,Bellevue
605000,3,2.25,2080,1,0,0,4,1530,550,1973,0,Redmond
895000,4,2.25,1950,1,0,0,3,1330,620,1947,2012,Seattle
519000,5,2.25,2570,1,0,1,3,1470,1100,1950,1992,Normandy Park
535000,3,1.75,2330,1,0,0,3,1390,940,1983,2009,Woodinville
489000,3,3,3700,2,0,0,3,3700,0,1982,0,SeaTac
250000,3,2.25,1920,1,0,0,3,1520,400,1965,1993,Burien
580000,3,2.25,1900,1.5,0,0,3,1200,700,1905,2010,Seattle
1038000,4,1.75,1440,1,0,0,4,1440,0,1967,0,Bellevue
605000,4,2.25,2940,1,0,0,5,1520,1420,1961,0,Kenmore
599950,4,3.5,2500,2,0,0,3,1810,690,2008,0,Redmond
700000,3,2.5,2490,2,0,0,3,2490,0,1993,0,Redmond
480000,3,2,1470,1,0,0,4,1470,0,1956,0,Seattle
329950,4,2.5,2120,2,0,0,3,2120,0,2002,0,Maple Valley
250000,3,1.75,1200,1,0,0,3,1200,0,1984,0,Kent
345000,5,2.5,2450,2,0,0,3,2450,0,2002,0,Kent
175000,4,2.5,1780,2,0,0,3,1780,0,1991,0,Des Moines
185000,5,1,1590,1.5,0,0,3,1090,500,1942,1999,Seattle
411000,4,2,2370,2,0,0,4,2370,0,1978,2000,Auburn
690000,3,1.5,1760,2,0,0,3,1760,0,1922,2008,Seattle
265000,4,3,1940,1,0,0,4,1940,0,1948,0,Shoreline
720000,4,3,3550,1.5,0,0,4,2180,1370,1990,0,Bothell
256000,4,2.5,2050,2,0,0,3,2050,0,2002,0,Des Moines
255000,4,2.25,1680,2,0,0,3,1680,0,2002,0,Auburn
540000,3,2.25,1320,2,0,0,3,1320,0,1994,0,Seattle
481015,3,2.25,1550,2,0,0,3,1550,0,1987,2000,Kirkland
575000,3,1.75,2680,1,0,0,5,1590,1090,1974,0,Issaquah
339950,3,2.5,2390,1,0,0,3,1840,550,1984,0,Kent
475000,4,2.5,2040,2,0,0,4,2040,0,1963,0,Shoreline
732000,3,3.75,2670,2.5,0,4,4,2020,650,1977,0,Seattle
860000,4,1.75,1880,1.5,0,0,4,1880,0,1924,0,Seattle
389000,4,1.75,2400,1.5,0,0,4,1500,900,1927,0,Seattle
645000,3,1.75,2270,1,0,0,4,1370,900,1956,0,Seattle
475000,4,2.5,1850,2,0,0,5,1850,0,1981,0,Kirkland
550000,4,2.75,2160,1,0,0,3,1430,730,1987,2000,Seattle
305000,2,1,2160,1,0,0,3,1360,800,1968,1997,Tukwila
782000,2,1.5,1570,1.5,0,2,4,1320,250,1906,1990,Seattle
545000,3,2,1340,1.5,0,0,4,1340,0,1923,0,Seattle
394500,4,2.5,3002,2,0,0,3,3002,0,2004,2003,Kent
600000,5,2,2190,1,0,0,5,1110,1080,1965,0,Redmond
1300000,4,1.75,2610,1,0,0,4,2610,0,1966,0,Clyde Hill
300000,2,1,1010,1,0,0,3,1010,0,1947,2012,Shoreline
330000,4,2.5,2105,2,0,0,3,2105,0,2003,0,Kent
723000,4,2.25,2430,1.5,0,0,3,1630,800,1928,1954,Seattle
2271150,4,3.25,4040,1,0,0,4,4040,0,1954,1979,Medina
480000,5,2.5,2160,2,0,0,3,2160,0,1998,2006,Snoqualmie
496000,2,1,900,1,0,0,3,900,0,1946,0,Seattle
625000,3,3,1820,3,0,0,3,1540,280,2006,0,Seattle
475000,4,2,2100,1,0,0,5,1050,1050,1962,0,Seattle
275250,3,2.25,1520,2,0,0,4,1520,0,1992,0,Maple Valley
253000,2,1,1310,1,0,0,4,940,370,1980,0,Kent
630000,4,2.5,2190,1,0,0,4,1410,780,1979,0,Kirkland
660500,5,2.5,2950,1.5,0,0,5,1720,1230,1918,0,Seattle
262000,5,1,1870,1,0,0,3,1580,290,1962,2003,Seattle
2147500,3,3.5,4660,2,0,4,5,3040,1620,1909,1988,Seattle
552000,3,2.5,1840,1,0,0,3,1840,0,1978,0,Bellevue
1411600,2,2.5,3180,2,0,4,5,2610,570,1985,0,Bellevue
736000,2,1,1500,1,0,0,3,1100,400,1933,0,Seattle
355000,3,1.75,1730,1.5,0,0,3,1730,0,1954,2005,Shoreline
305000,3,1,1580,1,0,0,3,1010,570,1962,2003,Renton
484998,4,2.5,1540,2,0,0,3,1540,0,2014,0,Issaquah
1054690,4,3.5,3390,2,0,0,3,2610,780,2014,0,Seattle
334500,2,1.5,830,2,0,0,3,830,0,2005,0,Seattle
475000,4,2.75,2620,2,0,0,3,2620,0,2013,1923,North Bend
309780,3,2.5,2242,2,0,0,3,2242,0,2014,0,Auburn
795000,4,2.5,2890,2,0,0,3,2890,0,2005,0,Bellevue
274500,3,2.25,1450,2,0,0,3,1450,0,2010,0,Maple Valley
265050,2,1.5,800,2,0,0,3,800,0,2008,0,Seattle
567500,3,2.5,2280,2,0,0,3,1880,400,2006,0,Issaquah
915000,3,4.5,3850,2,0,0,3,3120,730,2013,1923,Redmond
285000,5,2.5,2270,2,0,0,3,2270,0,1995,0,Auburn
445838,3,2.5,2250,2,0,0,3,2250,0,2000,0,Seattle
304900,4,1.75,2600,1,0,0,4,1610,990,1969,0,Kent
940000,4,2,2490,2,0,0,5,2490,0,1968,0,Mercer Island
1127000,4,2.5,3160,2,0,0,4,3160,0,1995,0,Kirkland
835000,4,4.25,4930,2,0,0,3,4930,0,2005,0,Auburn
290000,3,1,1440,1,0,0,3,1440,0,1967,2011,Renton
250000,3,1.75,1770,1,0,0,4,1770,0,1959,0,Auburn
342000,4,2.5,2300,2,0,0,3,2300,0,2001,0,Kent
1012000,4,2.5,2980,2,0,0,3,2980,0,1989,0,Bellevue
400000,4,2.25,2230,1,0,0,4,1300,930,1963,0,Shoreline
312500,3,1.75,1830,1,0,0,3,930,900,1950,2008,Renton
267000,3,1,1740,1,0,0,4,1020,720,1962,0,Tukwila
575000,3,1.75,1530,1,0,0,3,1410,120,1955,2005,Seattle
810000,3,1.5,1520,1,0,0,4,1520,0,1954,1979,Bellevue
850000,3,2.5,3230,2,0,2,5,2430,800,1945,0,Seattle
1015000,3,3.25,3620,2,0,0,3,2730,890,2005,0,Seattle
1100000,4,3.75,5070,2,0,0,3,5070,0,2000,0,Redmond
240000,3,1.75,1570,1,0,0,3,1570,0,1960,2012,Burien
198000,4,1.75,2080,1,0,0,4,1050,1030,1966,0,Auburn
565000,4,2.5,2230,1,0,0,4,1430,800,1969,0,Redmond
1195000,5,3,3420,2,0,0,3,2540,880,1952,2005,Mercer Island
340000,8,2.75,2790,1,0,0,3,1470,1320,1977,2004,Shoreline
815000,4,2.5,3150,2,0,0,3,3150,0,2002,0,Kirkland
1875000,4,3.25,3930,2,0,0,3,3930,0,2006,0,Bellevue
588000,5,3,2190,2,0,0,5,1490,700,1940,0,Seattle
280500,4,2.5,1890,2,0,0,3,1890,0,1997,0,Auburn
390000,4,2,1900,1,0,0,3,1900,0,2004,2003,Kent
509000,2,1.5,1930,2,0,0,3,1930,0,1989,0,Bellevue
490600,3,2.5,3316,2,0,0,3,3316,0,1986,0,Federal Way
650000,3,1.5,1380,1,0,0,5,1380,0,1960,0,Mercer Island
715000,3,4,2080,3,0,4,3,2080,0,1997,0,Seattle
529950,3,1,1240,1.5,0,0,5,1240,0,1909,1988,Seattle
265000,3,1,1020,1,0,0,5,1020,0,1959,0,Renton
1755000,3,2,2360,2,0,0,3,2360,0,1909,2014,Seattle
1140000,3,2.5,2780,1.5,0,1,4,2110,670,1969,0,Sammamish
610000,3,2,2300,1,0,0,3,1430,870,1955,2005,Bellevue
554729,4,2.5,2020,2,0,0,5,1730,290,1943,0,Seattle
395000,5,1.75,1840,1,0,2,3,1360,480,1948,1994,Burien
341000,3,1,1390,1.5,0,0,3,1390,0,1908,1988,Seattle
264500,4,2.25,2060,1,0,0,4,1200,860,1962,0,Federal Way
395000,4,2.75,2640,1.5,0,0,3,2640,0,1963,2008,Kent
640000,3,2.25,1980,1,0,0,3,1980,0,1959,1989,Bellevue
430000,3,1.5,1810,1,0,0,3,1030,780,1958,2004,Seattle
410000,4,2.5,1700,1,0,0,5,1700,0,1972,0,Kirkland
220000,4,1,1200,1.5,0,0,3,1200,0,1923,1998,Seattle
1625000,4,3.25,2980,2,0,0,3,2150,830,1999,0,Seattle
405500,2,2.75,1350,2,0,0,3,1120,230,2006,0,Seattle
633000,4,2.5,2360,1,0,3,3,1980,380,1977,2004,Seattle
295950,2,1,1190,1,0,0,3,1190,0,1948,1994,Shoreline
1042031,4,5,4110,2,0,0,4,4110,0,1978,2000,Bellevue
605000,4,2.5,2800,1,0,0,3,1420,1380,1970,2014,Bellevue
255000,2,1.5,920,2,0,0,3,920,0,1995,0,Seattle
474000,3,1.75,1530,2,0,0,3,1530,0,1978,0,Redmond
370000,2,1,860,1,0,0,3,860,0,1956,2001,Seattle
288000,3,2.5,1520,2,0,0,3,1520,0,2004,2003,Maple Valley
100000,2,0.75,660,1,0,0,4,660,0,1912,1989,Kent
1150000,5,2.5,3580,2,0,0,3,3580,0,2000,0,Kirkland
600000,5,2.25,3000,2,0,0,4,3000,0,1975,0,Redmond
515000,5,3.25,2740,1,0,0,5,1390,1350,1977,0,Bothell
345000,4,2.5,2040,2,0,0,3,2040,0,1999,0,Burien
975000,6,2.75,2520,2,1,4,3,2520,0,1954,2005,Seattle
850000,3,2,2470,2,0,0,3,2470,0,1961,2004,Mercer Island
439990,3,2.5,1930,2,0,0,3,1300,630,2005,0,Seattle
554950,3,2.5,2950,2,0,0,3,2950,0,2006,0,Renton
605000,3,2.5,2610,2,0,0,3,2610,0,2001,0,Snoqualmie
609000,3,1.75,1630,3,0,0,3,1630,0,2014,0,Seattle
425000,3,1.5,1400,3,0,0,3,1400,0,2007,0,Seattle
399900,2,1.75,1410,1.5,0,0,3,900,510,2011,0,Issaquah
1025000,4,3.5,4370,2,0,0,3,4370,0,2008,0,Renton
2351956,4,4.25,5010,2,0,1,3,4000,1010,2014,0,Mercer Island
519995,4,3,2590,2,0,0,3,2590,0,2014,0,Renton
625000,3,1.5,1300,1,0,0,5,1300,0,1960,0,Kirkland
600000,3,2.5,2320,2,0,0,3,2320,0,2003,0,Issaquah
1200000,4,2.5,2700,2,0,0,3,2700,0,2004,2003,Seattle
1738000,4,2.25,2920,2,0,0,4,2260,660,1937,0,Seattle
671000,4,3,3130,1.5,0,0,3,1750,1380,1953,0,Seattle
459500,3,1.75,1470,1,0,0,3,1030,440,1984,0,Seattle
499000,3,2.5,1540,3,0,0,3,1390,150,1995,0,Seattle
1280000,4,2.5,3160,1.5,0,4,3,2020,1140,1917,2005,Seattle
395000,3,1.75,1480,1,0,0,3,1480,0,1975,0,Kirkland
861990,5,2.75,3595,2,0,0,3,3595,0,2014,0,Redmond
382500,2,1,1190,1,0,0,3,1190,0,1981,2013,Seattle
404950,4,2.25,2340,1,0,0,4,2340,0,1982,2011,Auburn
530000,3,1.75,1320,1,0,0,3,870,450,1918,0,Seattle
195000,2,1,1190,1,0,0,4,1190,0,1910,0,Issaquah
747500,4,2.25,2350,2,0,0,4,2350,0,1977,0,Kenmore
199990,3,1,1100,1,0,0,3,1100,0,1961,2004,Federal Way
548800,4,1,1660,1.5,0,0,3,1260,400,1930,1997,Seattle
870000,4,3,3040,1.5,0,0,3,2680,360,1923,2014,Sammamish
588000,3,2,1860,2,0,0,5,1860,0,1908,0,Seattle
775000,4,3.25,4100,2,0,0,3,2500,1600,1981,2013,Woodinville
670000,6,3,4050,2,0,0,4,2620,1430,1970,0,Issaquah
445000,2,2,1240,2,0,0,3,1240,0,1985,0,Seattle
300000,4,3,2200,1,0,0,3,2200,0,1960,2012,Renton
480000,3,2.25,1680,1,0,0,4,1130,550,1959,0,Bellevue
300000,3,1,930,1.5,0,0,5,930,0,1919,1934,Seattle
360000,3,1.5,1800,2,0,0,3,1800,0,1931,0,Tukwila
527000,6,3.5,3000,1,0,0,3,1500,1500,1979,2014,Seattle
875000,3,1.5,1820,1,0,0,4,1820,0,1952,0,Bellevue
266000,4,2.25,1995,2,0,0,4,1995,0,1981,0,Federal Way
866000,4,3.25,3990,2,0,0,3,3990,0,2004,2003,Redmond
335950,2,1.5,800,1,0,0,5,800,0,1951,0,Seattle
215000,3,1,960,1,0,0,5,960,0,1967,0,Federal Way
481000,4,2.5,2286,2,0,0,3,2286,0,2002,0,Renton
320000,3,1.75,2220,1,0,0,3,1270,950,1950,2005,Kenmore
295000,3,1.75,1940,1.5,0,0,4,1940,0,1918,1985,Enumclaw
295000,3,1.5,1640,2,0,0,4,1640,0,1908,0,Seattle
